time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2200000000000015,0.2910172277200062,0.5203204753476205,14.869777770723404,0.08791821258548449,6.201673124541822,0.0,0.668437377728358,0.8169121347533035,4.50496099949624,0.08577639255890555,-0.08929039824977165,0.0,453.13882000240824,451.0394140267636,451.4311683007015,450.7720143978258
2.2800000000000016,0.3326496082397123,0.5709702138693589,15.140847618320118,0.09316232771038191,6.196558775216019,0.0,0.7197702176347082,0.8718631849388573,4.530465925579936,0.09046744082728085,-0.07817183199516943,0.0,434.0487732231657,434.9747782984955,434.5470524103522,434.9466621496103
2.3400000000000016,0.3772761874103101,0.6248224088455371,15.411414684591781,0.09868743824159854,6.19188396348596,0.0,0.7681696273580991,0.9236559043404027,4.488475972803741,0.09513668536878253,-0.07740216981404598,0.0,412.3616481298022,412.42429388280607,412.7581798180951,413.17793670465505
2.4000000000000017,0.42588059647766635,0.6829468401972963,15.69018997202277,0.10396258903062705,6.18688700866336,0.0,0.8524881245421744,1.0144188713759437,4.802538249251841,0.06680988218286874,-0.09887728290761708,0.0,521.2102870569389,519.7023804329093,521.3443441727983,519.3661383907826
2.4600000000000017,0.4788196832594868,0.7457223463314886,15.978966527271423,0.10805110518288608,6.1811695075196535,0.0,0.9126557869666787,1.0784325190962816,4.823098060807089,0.0706799062440043,-0.0889472350478379,0.0,436.89828030607583,437.7176028214236,435.8618305615788,436.1887784043197
2.520000000000002,0.5359021874636526,0.812864346189743,16.273106411485443,0.1122239040136872,6.176013443113632,0.0,0.9905905463335644,1.1599981638431625,4.980681674419776,0.06717922178047588,-0.08050626525077724,0.0,479.561939558729,480.1972322656444,479.3489464427072,479.0861036764547
2.580000000000002,0.5970352036692889,0.8842225777267898,16.56991907754328,0.11610290843569526,6.171762147513499,0.0,1.0475426689837202,1.2189250217842136,4.9132231510501665,0.05904272594761482,-0.056402713389728416,0.0,409.3455874732661,411.4807210061793,409.28224936722444,408.5607678081436
2.640000000000002,0.6621235982990467,0.9596661137405244,16.866880398399122,0.11944495036937486,6.168580180273624,0.0,1.1223371119913634,1.2961317618878483,4.9850055801682975,0.048004157933021235,-0.04702772790650558,0.0,454.29570984684125,455.0451094093963,455.84190914496116,454.9608212230917
2.700000000000002,0.7314239245475824,1.039455771728511,17.165258221064978,0.12259662976988128,6.1660519791461414,0.0,1.1878887362190955,1.3637609612235413,4.96088948441216,0.06031053322972572,-0.033812498242834624,0.0,424.36281657363867,425.49477581302654,424.77010957059014,425.8262305357709
2.760000000000002,0.8051852585017358,1.1238655314872843,17.466296546913302,0.12568698235133358,6.16432670143597,0.0,1.270930603777831,1.450164578735739,5.0730486448069865,0.021079235239159708,-0.020187401028827597,0.0,467.92584475684373,468.98524891588096,470.1437654739132,467.0951458531867
2.820000000000002,0.8841278646329881,1.2136871775062497,17.775447185309652,0.1269961064252474,6.162981531051933,0.0,1.3605142047096987,1.543902997292296,5.231105637945751,0.023258036044659088,-0.0273054614556339,0.0,484.91053680712685,484.3754685867069,482.3927530547919,482.55724468740556
2.880000000000002,0.9678575394341639,1.3085121627607421,18.089022442912082,0.1288789460601505,6.161132145915946,0.0,1.430601210876371,1.6170420381588193,5.2213206834875034,0.04402840059286491,-0.0389957418111025,0.0,433.09431478119507,432.10938966844407,433.0649361561027,434.809170553691
2.940000000000002,1.0566350424054491,1.408607555442801,18.408539754021817,0.1319267225274361,6.158661837454995,0.0,1.5287762830190539,1.7196357483785072,5.428056901611417,0.06171977485855801,-0.04592255091628786,0.0,499.54472073795534,499.0385908407317,499.2480223449255,500.53863829793323
3.000000000000002,1.1508736564385686,1.5144181353088197,18.7366070062807,0.1355405210336036,6.156277531782596,0.0,1.6126792160117773,1.8076488662537693,5.506918455053643,0.05707169886830492,-0.029594705923281946,0.0,463.8499911228682,465.129905585821,464.0471594654653,463.68448316992993
3.0600000000000023,1.2498056986628043,1.625171207258798,19.066441443260405,0.13864584079456943,6.155078714135833,0.0,1.685151672661316,1.8843674449883392,5.487489859672708,0.038140562321777025,-0.005564968042376684,0.0,432.8202232498251,434.83824669506146,435.36152049856736,433.7760633903768
3.1200000000000023,1.3538332258195975,1.741362486219338,19.400753556100618,0.14121340364497126,6.15458347709653,0.0,1.782322282727881,1.9887794597428805,5.655217514964166,0.05076628458087682,-0.01426245480946003,0.0,493.8107522793368,493.16876816826544,490.10146390864764,491.0399278961101
3.1800000000000024,1.4626269337653464,1.8627037915115614,19.73692459786277,0.14382273585157979,6.153822122381751,0.0,1.8442199098085237,2.0561674559756207,5.550874476482313,0.022083508073728726,-0.009715211654756214,0.0,407.25913162472267,407.66585269760225,409.4749306106052,406.9158325629876
3.2400000000000024,1.5752642562847332,1.9882531376501151,20.067783804046105,0.1452970244593148,6.153509357972965,0.0,1.9103939914815797,2.1289182537610514,5.478013770828908,0.02913272120244049,0.002540789258914618,0.0,417.9732442176879,419.04032939452225,416.79916404102846,417.4150553255831
3.3000000000000025,1.6925868874756747,2.1189853700368153,20.39972194820322,0.14817432439090972,6.153728017566966,0.0,2.0002149942355363,2.2289391687938016,5.585874083504419,0.07099078428820149,0.005764919702733031,0.0,475.0566995510167,475.30383128329913,473.5436558151262,476.7542585542705
3.3600000000000025,1.8149042392070935,2.255344662746308,20.735222624733996,0.15238666774606013,6.154298699991287,0.0,2.0769237643693677,2.316684567180943,5.597236619482195,0.06858835246830183,0.016112158674195055,0.0,446.3778841009126,447.2215369944701,446.7908546089843,446.5986315949922
3.4200000000000026,1.941980930684266,2.397247815266513,21.07275946832234,0.15659836924234405,6.156235244840143,0.0,2.158713785528274,2.4137174258487453,5.653517401978847,0.07322739639846954,0.05316074371891363,0.0,460.30660713737444,463.2300760264624,460.86622975345915,461.2363818198188
3.4800000000000026,2.073821964203244,2.5449390909736636,21.41297491635067,0.160528994065662,6.159317012878542,0.0,2.23560423353258,2.509634075172138,5.68667013344162,0.041916198910123395,0.04750137224581475,0.0,455.32940970514437,454.87795111351585,456.42683760115443,453.92336539678786
3.5400000000000027,2.2103767682129702,2.698661712229887,21.756513990789113,0.1629402389529,6.162230502928967,0.0,2.3158143363869197,2.6145657623753653,5.764092153782234,0.03648496693231125,0.05059149639730517,0.0,470.81973339315755,471.06010020246487,468.2693419066819,467.84730586148964
3.6000000000000028,2.3513541014537838,2.8582887908058217,22.10209164190922,0.1652849837453827,6.165045776780232,0.0,2.3831124063576365,2.7064742802541826,5.755103652514099,0.043817965023334994,0.038330559420188495,0.0,444.0464782959153,443.0405948556691,443.13933620096174,443.74260609655283
3.660000000000003,2.496220227912826,3.023335859400168,22.446371233429097,0.16799155802641152,6.16724876613204,0.0,2.4455260047659406,2.795275199866589,5.7209414482162915,0.0475744206563156,0.03327625067309992,0.0,435.6228940249349,435.20059343853296,435.3006433428398,435.616169160429
3.720000000000003,2.6451869137707384,3.1943281604961036,22.792018162801043,0.17098329120919864,6.169161562167579,0.0,2.5197138193785493,2.904608163051325,5.800030259294871,0.054083277997109366,0.028930453283896977,0.0,471.73030462085785,471.39483795668735,470.48158401615325,470.9867617674246
3.780000000000003,2.797666253785936,3.370600609525594,23.1347270499828,0.1737816844087119,6.170884000656068,0.0,2.5628688750778172,2.9714208856162454,5.624435600315696,0.024433040609066217,0.02825731748332752,0.0,388.50105700734196,388.43827909337983,387.67913542390767,384.8837685401539
3.840000000000003,2.9529956879465957,3.551351195186887,23.46946520630987,0.17514823434410776,6.172275705435627,0.0,2.614651436391054,3.0537027404624197,5.53388617581477,0.019236794294059827,0.01042067320466579,0.0,416.93386070033563,415.3722748905669,415.5872478783623,415.13149963445414
3.900000000000003,3.1120844397967478,3.7381126428706724,23.804800284346396,0.1764661559841212,6.173129506610959,0.0,2.6880959848422985,3.171605876994165,5.64321826854907,0.026928933890516357,0.020928433972985813,0.0,478.6513634504012,479.45040239110824,478.7399916427767,479.3250109756567
3.960000000000003,3.2751746997475064,3.931366002386985,24.1433522419505,0.17818197851617779,6.174108499738683,0.0,2.7480788963589644,3.2702233615924894,5.641722170098681,0.031739872087920104,0.004971353413838836,0.0,446.74057419459604,445.4371718356421,446.0816108778668,446.4746082454433
4.020000000000002,3.4419764155632744,4.130775771891076,24.483048925641477,0.18028233159108353,6.174568016295524,0.0,2.8118514076970182,3.3768142517448316,5.681117171669854,0.040845656072344874,0.012554120385193221,0.0,458.81262046767336,459.4142695040338,459.4007239115242,460.1228033741872
